ID,Content,WeiboID,DateID,DateID-Day,NickName,UserID
197,"UED体育： 
. 
. 
. 
. 
. 
. 
http://t.cn/AiYVKGE6的http://t.cn/Ai164NrS 
时光。”叶落在说这段话的时候，五大联赛 还重要。”“比姐妹还重要，那就买球[污]app[思考][飞机][拜拜] 
西甲 德甲 意甲 法甲 皇马 梅西 篮球比赛 足球比赛 篮球竞技 足球竞技 #利物浦 巴萨 曼城 曼联 尤文图斯# ​",4432745683647135	,2019-10-29-14,2019-10-29,只为你好54,5629741908	
198,"🦄️波尔津吉斯
#NBA酷图##独行侠# ​",4432745348235174	,2019-10-29-14,2019-10-29,one超人不会飞,6030003660	
199,Crossover！骨头收集者在威尼斯海滩疯狂收集路人脚踝！#NBA吐槽大会# #骨头收集者# #crossover# #街球# #街头篮球#  http://t.cn/Ai1jvGwq ​,4432745319590384	,2019-10-29-14,2019-10-29,BCBC官微,6236008598	
200,"NBA开赛第一周最佳扣篮，波神单臂空接入选[酷]更有小琼斯、詹姆斯、浓眉哥、富尔茨等精彩扣篮，一起来欣赏下吧！ 

http://t.cn/Ai1lddAX ​​​#达拉斯独行侠[超话]##达拉斯独行侠# ​",4432745297694315	,2019-10-29-14,2019-10-29,达拉斯独行侠球迷俱乐部,6220414020	
201,30分7篮板6助攻2抢断3盖帽！小卡再现全能表现击溃黄蜂！[给力]  #伦纳德# #NBA吐槽大会#  http://t.cn/Ai1lsHQH ​,4432744924692805	,2019-10-29-14,2019-10-29,NBA吐槽帝,2525046727	
202,"http://t.cn/Ai1lvCg2的http://t.cn/Ai16LQ0O 
的瑰宝，我倒希望他能慢下来，别五大联赛不到就能全部翻完。这不，叶落把买球[浮云]app[作揖][悲伤][喜] ​",4432744878453081	,2019-10-29-14,2019-10-29,无边风,5361466253	
203,打脸了，还是很关注NBA，看各种酷炫吊炸天的视频[委屈]。就像有些事，有些人，逃不开，躲不过，还是积极面对 ​,4432744731538063	,2019-10-29-14,2019-10-29,SG_whisker,2230055212	
204,【布雷飞扣戈贝尔乌】乌布雷借贝恩斯掩护寻找战机，看准时机加速冲进内线，在戈贝尔头上完成劲爆扣篮！#篮球# #NBA# #菲尼克斯太阳队# #扣篮# http://t.cn/Ai1lsXuX ​,4432744731535856	,2019-10-29-14,2019-10-29,DV看球,2218112705	
205,分开始的时候说好不哭，但见到你依旧眼含热泪。--《说好不哭》+ 保罗火箭集锦 致敬CP3！期待今后的你能越来越好！#NBA##休斯顿火箭# #克里斯保罗#  http://t.cn/Ai1ls55X ​,4432744597696443	,2019-10-29-14,2019-10-29,剪了个球,5426636534	
206,"#休斯顿火箭[超话]##NBA吐槽大会# 
哈登三分命中率15％    戈登三分命中率21.4

分别排名联盟第162名   156名

威少:我太难了[泪][泪]

能有啥想说的没 ​",4432744593996105	,2019-10-29-14,2019-10-29,休斯敦火箭图集,6698088712	
207,艾弗森发图：上一次同时有3人赛季场均得分30+是在2006年！这也说明了曼巴有多强[good][good]#NBA吐槽大会# ​​​​,4432744589178854	,2019-10-29-14,2019-10-29,Micro篮球显微镜,7261074822	
208,"#NBA周最佳#【第一周最佳扣篮】小琼斯残暴隔扣、詹姆斯暴力战斧、波尔津机器单臂空接、浓眉哥恐怖劈扣、富尔茨一条龙劈扣…还有更多精彩扣篮，快来一起欣赏吧！

#NBA吐槽大会#  http://t.cn/Ai1ls7YN ​",4432744446512196	,2019-10-29-14,2019-10-29,Micro篮球显微镜,7261074822	
209,"一起了解开拓者队员——加索尔
问：谁是开拓者历史上最棒的西班牙裔🇪🇸球员？
答：费尔南多·马丁
#RipCity# #NBA新赛季2019# http://t.cn/Ai1lFFys ​",4432744387628588	,2019-10-29-14,2019-10-29,波特兰开拓者,3800482827	
210,最近的日子 上午看NBA 下午无聊自闭 死循环 ​,4432744283093489	,2019-10-29-14,2019-10-29,柠檬养乐多加椰果-,5637755424	
211,http://t.cn/Ai1lFRVm 单场罚进21球平历史纪录 哈登比肩布莱恩与马龙#bet9九州封号原因##BET8官网##酷游app##NBA##哈登# ​,4432744224743229	,2019-10-29-14,2019-10-29,无敌姚姚欣兰姵,5223452127	
212,#NBA# 北京时间10月29日，勇士客场134-123战胜鹈鹕，拿下本赛季首胜。追梦-格林拿下16分17篮板10助攻的三双，库里拿下26分11助攻，拉塞尔得到24分7篮板8助攻。 ​,4432744220033199	,2019-10-29-14,2019-10-29,正直的奔跑的蜗牛_1993,6501723823	
213,"#NBA吐槽大会# 快船主场111-96赢下黄蜂。
快船球员伦纳德出场30分钟得到30分7篮板6助攻。
截至本场比赛结束，伦纳德在代表新东家快船出场的前四场比赛中一共得到108分，分别是主场对阵湖人的30分；客场对阵勇士的21分；客场对阵太阳的27分和今天主场对阵黄蜂的30分。
这项数据目前排名快船队史第二，队 ​",4432744194808802	,2019-10-29-14,2019-10-29,篮球丶不说谎,6460180180	
214,"九州体育： 
. 
. 
. 
. 
. 
. 
http://t.cn/AiROWFK7的http://t.cn/Ai16yg6W 
依依说道，“指导老师你发现没有五大联赛实在是太赞了，这让叶落心情很不买球[威武]app[坏笑][悲伤][女孩儿] ​",4432744169571723	,2019-10-29-14,2019-10-29,正如爱在初夏,2818335841	
215,"#NBA##NBA吐槽大会# 赛季至今，哈登3场比赛一共出手40次三分，仅投进其中的6球。

本赛季，哈登场均得到29.3分4.7篮板8.7助攻，投篮命中率为28.6%，三分命中率为15%。 ​",4432744023312914	,2019-10-29-14,2019-10-29,专供小联赛,6131235196	
216,#NBA# 北京时间10月29日，快船主场111-96战胜黄蜂，莱昂纳德贡献30分7篮板6助攻，替补出战的路易斯-威廉姆斯拿下23分。 ​,4432743527909476	,2019-10-29-14,2019-10-29,正直的奔跑的蜗牛_1993,6501723823	
217,"首胜过后仍藏隐患    勇士距离重返胜轨尚有改进

西甲 阿拉维斯vs马德里竞技 主负0:1 0:2

在经历了两场惨败之后，勇士队终于在今天赢得了本赛季的首场胜利。然而，赢下赛季首胜并不意味着勇士队已经走上了正轨，现如今他们依旧需要面对不少问题。

本场比赛，主教练科尔又一次进行了变阵。他进一步降 ​",4432743464719947	,2019-10-29-14,2019-10-29,MR_z云哥说球,5940873366	
218,#NBA# 难道这就是是传说中的炮轰战术吗？[doge][doge]#Mix篮球# ​,4432743222012195	,2019-10-29-14,2019-10-29,Mix篮球,2677591423	
219,詹姆斯绝杀猛龙队! 绝杀的背后是詹姆斯15年NBA生涯努力的成果!http://t.cn/Ai1lkbdz @优酷 ​,4432743129252411	,2019-10-29-14,2019-10-29,南瓜头-leehom,2596373700	
220,#NBA十佳球##NBA零距离# 【 今日精彩十佳球】火热出炉！霍尔姆斯起飞双手挂筐、英格拉姆单手战斧隔扣2+1、大帝穿裆妙传西蒙斯反手上篮、范弗里特后撤步晃倒富尔茨三分飙中. ..排在首位则是恩比德单臂隔扣科林斯！  http://t.cn/Ai1lu24b ​​​,4432743087528849	,2019-10-29-14,2019-10-29,灌篮杂志,1719824734	
221,"#休斯顿火箭[超话]##NBA吐槽大会# 
火箭雷霆全场集锦

上一个视频上传出错了，导致后面没有声音

这个视频我已经亲自检验过啦 http://t.cn/Ai1lDu5E ​",4432742832293609	,2019-10-29-14,2019-10-29,休斯敦火箭图集,6698088712	
222,"老詹:球是圆的，没出界！我不认这个判罚
#NBA吐槽大会# http://t.cn/Ai1lDlTu ​",4432742701801309	,2019-10-29-14,2019-10-29,篮球必修课,3732856997	
223,"今日份靓仔[嘻嘻]

#富尔茨##NBA吐槽大会# ​",4432742274164715	,2019-10-29-14,2019-10-29,马克尔-富尔茨中文网,5864149934	
224,针对NBA火箭队总经理莫雷的错误言论，中国篮协宣布暂停与该队合作。一边享受丰厚利益，一边挑战原则底线，“吃中国还骂中国”的言辞令人匪夷所思，如何不引发愤怒？香港事务是中国内政，不容说三道四。事关大是大非，中国人一向态度鲜明：任何侵害国家利益的言行，都将为此付出代价。 ​​​​,4432741963462915	,2019-10-29-14,2019-10-29,香坊宣传,3105985427	
225,哈登今天40分，其中罚球22-21。#pac-12在nba# ​,4432741838280895	,2019-10-29-14,2019-10-29,PAC-12联盟,2616514075	
226,"险把东部豪强76人拉下马   老鹰新赛季真的要起飞？

英联杯 曼城VS南安普顿 让胜 3:0 4:0 5:0

在收获周最佳球员的这个夜晚，特雷·扬没能让球队继续取胜下去，但他和老鹰队的表现依然可圈可点。面对着拥有东部冠军实力的费城76人，老鹰一直战斗到最后时刻才以103比105惜败。

此役老鹰一开局便火力全开 ​",4432741628135475	,2019-10-29-14,2019-10-29,笨蛋足球,7012704993	
227,"今日上午08：00am 休士顿火箭队vs.俄克拉荷马雷霆队 James Harden和Russell Westbrook留下，联手轰下61分，助火箭以116：112守护胜利。James Harden轰下全场最高40分，但三分球14投仅中3；保罗16投4中拿15分，雷霆以Shai Gilgeous-Alexander22分最佳。
#nba吐槽大会[超话]# 
#休士顿火箭# 
#篮球# ​",4432741518842284	,2019-10-29-14,2019-10-29,娜娜子NANA赛事解说分析,3767546743	
228,nba常规赛，国王vs掘金，里乔恩-霍姆斯24分13篮板集锦  http://t.cn/Ai1lgQPC ​,4432741284175649	,2019-10-29-14,2019-10-29,艮寅体育,5280136755	
229,#旋猫今日集锦##NBA球员集锦##NBA吐槽大会#【20191029霍尔姆斯24分13板5前板2帽0失误，14中10，生涯最强一战！】霍尔姆斯作为终结者，本场比赛除了展现自己傲人的爆发力和弹跳，还有几次柔和的抛射在稍远位置回应掘金协防。  http://t.cn/Ai1lgvYf ​,4432740797467897	,2019-10-29-14,2019-10-29,旋猫,1665176985	
230,"加油，库里！

#库里##NBA# http://t.cn/Ai1ldgun ​",4432740730460255	,2019-10-29-14,2019-10-29,篮球热段子,5576388015	
231,#NBA周最佳#【第一周最佳扣篮】小琼斯残暴隔扣、詹姆斯暴力战斧、波尔津机器单臂空接、浓眉哥恐怖劈扣、富尔茨一条龙劈扣…还有更多精彩扣篮，快来一起欣赏吧！ http://t.cn/Ai1lddAX ​,4432740709213753	,2019-10-29-14,2019-10-29,NBA,1883881851	
232,"#NBA新赛季2019#天冷了要多吃吃火锅 
坦普尔毫不留情血帽艾伦 http://t.cn/Ai1ldrs4 ​",4432740705016167	,2019-10-29-14,2019-10-29,灌篮大风车,6090644987	
233,"【特雷-杨和唐斯当选首周东西部周最佳球员】
NBA官方公布第一周东西部最佳球员，老鹰队特雷-杨凭借场均38.5分7篮板9助攻，投篮命中率58.7 %，荣获东部最佳球员；森林狼队唐斯凭借32分13.3篮板5助攻3.抢断2盖帽，投篮命中率52.5%，荣获西部最佳球员。 ​#NBA吐槽大会# ​",4432740516363130	,2019-10-29-14,2019-10-29,篮球伪球迷,5309300303	
234,#新浪看点# NBA东西部最新排名！勇士首胜，76人三连胜，鹈鹕国王四连败垫http://t.cn/Ai1ldpvn ​,4432740461912535	,2019-10-29-14,2019-10-29,周小阳先生,1356168525	
235,格列兹曼去纽约看NBA，巴尔韦德：谢谢你告诉我这个消息，我还不知道 #巴萨# http://t.cn/Ai1ldy3s ​,4432740164543983	,2019-10-29-14,2019-10-29,梁宏业_北极ASD,1584970590	
236,"今日十四场比赛，开出六场单关[加油]

坚持就是胜利，有付出就有收获！#今日看盘# 

还在犹豫的兄弟，你确定继续观望吗？#足球蓝球# 

成功者之所以成功无非在于――坚持到底，永不放弃；而不成功不在于你不行，只是你懒得去做，懒得去坚持，懒得去奋斗！！！#竞彩推荐##NBA# ​",4432740134612575	,2019-10-29-14,2019-10-29,推个红单给你看,1882082457	
237,"#NBA# 
小卡这个拉杆，动作超级像乔丹logo![doge][doge] http://t.cn/Ai1lrBLi ​",4432739916673727	,2019-10-29-14,2019-10-29,模仿帝NBA视频集锦,5551558886	
238,"上赛季总冠军猛龙队范弗利特连续两记三分

#猛龙总冠军##NBA# http://t.cn/Ai1lr8Qz ​",4432739828913069	,2019-10-29-14,2019-10-29,篮球热段子,5576388015	
239,nba常规赛，雄鹿vs骑士，帕特-康诺顿17分集锦  http://t.cn/Ai1lrXBf ​,4432739615347348	,2019-10-29-14,2019-10-29,艮寅体育,5280136755	
240,#L7快讯# 早在今年2月 NBA 全明星期赛期间，洛杉矶街头品牌 ROKIT 携手 Nike 打造了 Nike Kyrie 5 “All Star” ，Kyrie Iring 本人也在全明星赛场上脚了这双鞋。此次双方再度联手，打造了全新 Nike Kyrie 5 “Welcome Home” 。详情请见：http://t.cn/Ai1lrMyr ​,4432739552323714	,2019-10-29-14,2019-10-29,龍柒SNEAKER,1919813345	
241,"今日十佳球
我王占据三席，还是不能赢球[允悲]

#nba吐槽大会##nba十佳球##勇士赛季首胜# http://t.cn/Ai1lrIhd ​",4432739539719928	,2019-10-29-14,2019-10-29,达龙福克斯资讯,5857169116	
242,"#NBA吐槽大会##库里超远三分#
#范乔丹#超远压哨三分球！伦纳德走之后，猛龙就靠“乔丹”和西亚卡姆了，继续加油吧！硬汉！ http://t.cn/Ai1lr5vh ​",4432739484693440	,2019-10-29-14,2019-10-29,天下篮球快报,6041830417	
243,"【今日NBA常规赛集锦：猛龙五人得分上双，104-95胜魔术】
魔术数据：埃文-富尼耶18分4篮板；乔纳森-艾萨克24分7篮板；尼古拉斯-武切维奇5分12篮板；马克尔-富尔茨13分。
猛龙数据：帕斯卡尔-西亚卡姆24分9篮板；OG-阿奴诺比12分8篮板；凯尔-洛瑞26分5篮板6助攻；马克-加索尔10分10篮板。  ​",4432739366897111	,2019-10-29-14,2019-10-29,体彩,5979541214	
244,"【保罗重返休士顿 哈登40分联手卫少击退雷霆】

       转队后首度回到休士顿，成为雷霆队指挥官的明星后卫保罗今天得到火箭队主场球迷热烈欢迎，不过最终胜利仍是由火箭队的「MVP」组合哈登和卫斯特布鲁克留下，联手轰下61分，助火箭以116：112守护胜利。

       保罗效力火箭两个球季，和哈登组成的 ​",4432739363507582	,2019-10-29-14,2019-10-29,老铁说球一路红,5315833402	
245,"NBA扣篮大赛史上利用道具扣篮最棒的几个扣篮！！

#Mix篮球##NBA#   http://t.cn/RRR8lkK ​",4432738977072214	,2019-10-29-14,2019-10-29,Mix篮球,2677591423	
246,"科比-梅西？里奥-布莱恩特？
梅西是NBA第二高81分得主，科比：啥？
#当科比遇到梅西##梅西[超话]##科比[超话]# ​",4432738935295978	,2019-10-29-14,2019-10-29,湖人官网,2305162912	
247,不懂为啥还有看NBA买巴黎世家杜嘉班纳ANTI SOCIAL 喝coco一点点的人[摊手][摊手] ​,4432738909754757	,2019-10-29-14,2019-10-29,要gay里gay气_,6005663737	
248,@新浪NBA 解封了？#休斯敦火箭##莫雷必须道歉# ​,4432738872936965	,2019-10-29-14,2019-10-29,freemanJ,2707522527	
249,要不是看头像，还真认不出是霍华德~~~[允悲]#nba比赛日# #万圣节妆容# http://t.cn/Ai1lBczg ​,4432738763189356	,2019-10-29-14,2019-10-29,篮球主页,6450545360	
250,"#休斯顿火箭# #NBA[超话]# 
【赛后采访】德安东尼教练 🎤
“同时拥有威少和哈登让人兴奋。这也是我们今年的核心，所有一切都是基于他们建立的。威少的攻框能力和视野，在刚才那种情况下传球给底角PJ。塔克估计已经爱上他了，这次要是塔克请威少吃饭去了，因为威少每次都能在底角空位时找到塔克。我也 ​",4432738692197728	,2019-10-29-14,2019-10-29,休斯顿火箭,3802896629	
251,发布了头条文章：《掘金队加里哈里斯：我们在第三节力挽狂澜，逼迫对手远离舒适区》 #NBA# #篮球# http://t.cn/Ai1lB7Zh ​,4432738591615147	,2019-10-29-14,2019-10-29,幕木说体育,6674628614	
252,nba季前赛一个人若总是患得患失，便无法获得片刻安宁，一个人若总是向外寻找，西班牙人便永远看不到自己的本心。卢多戈雷茨岁月本长，而忙者自促，风花雪月本闲，而扰攘者自冗。世间诱惑很多，外人评价很杂，能够不为所动，谨守初心的人，才是真正内心强大的人迈阿密热火休斯敦火箭布鲁克林篮网VS多伦 ​,4432738465177468	,2019-10-29-14,2019-10-29,脆弱的鸡毛炒蒜皮2008,6129992670	
253,超实用过人妙招！接球试探步+反方向运球：街球的一瞬间做出试探步，随后朝反方向运球突破，掌握好节奏、动作的幅度和运球时机，过人突破手到擒来！#教你打球##3x3黄金联赛# http://t.cn/Ai1l11DS ​,4432738440246535	,2019-10-29-14,2019-10-29,声色NBA,2022171303	
254,"一直想复盘#欧文[超话]# 这两个球，一个是这赛季初50分那场，一个连续变向后撤三分，另一个是面对一哥严防死守的连续变向突入内线。

可以看到两个球都是由连续的胯下衍生而来，我在结尾特意做了慢放，可以跟着学一下，这个胯下的幅度太大，变化的瞬间也太快。

最近美国媒体评选的#NBA[超话]# 现役十 ​",4432738348010516	,2019-10-29-14,2019-10-29,南城德鲁,2480679545	
255,nba常规赛，猛龙vs魔术，乔纳森-艾萨克24分7篮板集锦  http://t.cn/Ai1l1Tfl ​,4432738322785189	,2019-10-29-14,2019-10-29,艮寅体育,5280136755	
256,国外职业扣将Jonathan Clark2019年最新暴扣混剪，各种高难度炸框表演保证震撼你的视觉神经！#高光时刻# #3x3黄金联赛# http://t.cn/Ai1lUEWN ​,4432738192681417	,2019-10-29-14,2019-10-29,新浪NBA,1736329970	
257,【欧文vs灰熊37+7+7+2+1集锦】北京时间10月28日，篮网以133-134客场加时负于灰熊的比赛中，欧文得到37分7个篮板7次助攻。算上前2场的50分和26分，欧文在加盟篮网的前3场共得到113分。据美媒统计，欧文前3场得分在NBA历史上高居第2，仅次于威尔特-张伯伦。http://t.cn/Ai19Y1Go ​,4432738188769864	,2019-10-29-14,2019-10-29,新浪体育视频,1271638160	
258,http://t.cn/Ai33fWdE的http://t.cn/Ai336TIk进行王者荣耀，3我的起源，和平精英，英雄联盟，阴阳师，刀塔2，狼人杀，我的世界，魔兽争霸3，欢乐斗地主 血战麻将控制的。守望先锋，火箭联盟，NBA2K遇到一个爱你的人和你爱的人，炉石传说对决，星际争霸李亚样的话会让女友觉得你很在 ​,4432737861761539	,2019-10-29-14,2019-10-29,侃侃牙,1194324094	
259,"#库里被评选为年度关键先生和最难防守的球员# 

北京时间10月29日，据NBA记者肖恩-德威尼报道，勇士队常规赛揭幕战负于快船队的比赛中，斯蒂芬-库里和帕特里克-贝弗利之间有一段有趣的垃圾话对喷。

那场比赛，快船在客场以141-122战胜勇士队。比赛的最后阶段，据一位知情人士透露，快船队的贝弗利在场 ​",4432737790712279	,2019-10-29-14,2019-10-29,JBO竞博西甲,6514148295	
260,"#NBA# NBA官方公布了本赛季常规赛第一周东西部最佳球员。

老鹰球员特雷-杨和森林狼球员卡尔-安东尼-唐斯分别当选了东西部最佳球员。 ​",4432737773092415	,2019-10-29-14,2019-10-29,足篮彩推荐网,6548548367	
261,半个月前中国人咬牙切齿不再看火箭（包括火蜜），再看看现在，为什么莫雷言论的热度就维持那么几天？那种咬牙切齿就像钓鱼岛游行一样，显然大家爱的不是国，爱的是那种热闹的气氛，那种排面和气势。#nba吐槽大会##库里# ​,4432737425933498	,2019-10-29-14,2019-10-29,剑桥大学研究生,3757208040	
262,#NBA零距离# 火箭今在主场迎战雷霆，本季转战火箭的球星布鲁克首次和前东家碰头，不过对上待了10年的老东家雷霆，布鲁克不手软豪取20分、12 篮板和9助攻，加上大胡子哈登）22罚21中、狂轰40分，双核心领军116：112赢球，收下开季2连胜。#火箭VS雷霆# ​,4432737336939875	,2019-10-29-14,2019-10-29,yobet新闻,5102514365	
263,"周二竞彩足球篮球
⚽️开售德国杯西甲等14场赛事
🏀 开售NBA等5场赛事
关注拜仁 巴萨 曼城等豪门，最早开赛18点日职 广岛三箭🆚浦和红钻 ​",4432737332972540	,2019-10-29-14,2019-10-29,张焕勇,1442376490	
264,#莱昂纳德# 这个拉杆，像极了#乔丹# #nba# #篮球# #nba吐槽大会# http://t.cn/Ai1l3VEC ​,4432737311714528	,2019-10-29-14,2019-10-29,篮球ing进行时,1775615335	
265,#旋猫今日集锦##NBA球员集锦##NBA吐槽大会#【20191029莱昂纳德30分7板6助2断3帽2失误，18中10】这场直接碾着对位人打的单挑型打法不太好搞了，布里吉斯是体型对抗各方面不吃亏的球员，下半场小卡用少见的连续挡拆统治了进攻。  http://t.cn/Ai1l32OZ ​,4432737174071653	,2019-10-29-14,2019-10-29,旋猫,1665176985	
266,nba常规赛，活塞vs步行者，克里斯蒂安-伍德19分12篮板集锦  http://t.cn/Ai1l3An4 ​,4432737165111582	,2019-10-29-14,2019-10-29,艮寅体育,5280136755	
267,"打过球的人都应该这样练过球吧[思考]
#NBA吐槽大会##篮球技巧教学# http://t.cn/Ai1lusbw ​",4432737068415655	,2019-10-29-14,2019-10-29,篮球必修课,3732856997	
268,"#nba吐槽大会# #nba周最佳# NBA官方公布了新赛季首周的东西部最佳球员，亚特兰大老鹰特雷-杨和明尼苏达森林狼的卡尔-安东尼-唐斯分别当选。

上周唐斯具体数据

10月24日战篮网36分14篮板3助攻3抢断3封盖

10月26日战黄蜂37分15篮板8助攻4抢断2封盖

10月28日战热火23分11篮板4助攻2抢断1封盖

上周特 ​",4432736926219302	,2019-10-29-14,2019-10-29,天下篮球快报,6041830417	
269,太刺激了！！！2011年卡特与杜兰特上演绝杀&反绝杀[doge]#勇士赛季首胜# #nba比赛日# http://t.cn/Ai1luEJg ​,4432736905202534	,2019-10-29-14,2019-10-29,篮球主页,6450545360	
270,"今日，ESPN官方公布消息称，篮网球员凯文-杜兰特将在本周四（北京时间10月31日晚）参加ESPN的体育脱口秀节目First Take。

该节目是由美国知名体育评论员Stephen A.Smith领衔，Molly Qerim担任主持人，篮球分析师Max Kellerman为常驻嘉宾。

本期节目杜兰特将谈论关于伤病回归以及为何离开湾区等话题。 ​",4432736846138840	,2019-10-29-14,2019-10-29,篮网动态,6583241347	
271,"#NBA# 
左手魔术师奥多姆[doge][doge] http://t.cn/Ai1lu0dS ​",4432736791959772	,2019-10-29-14,2019-10-29,模仿帝NBA视频集锦,5551558886	
272,#nba吐槽大会# #詹姆斯[超话]# #范乔丹晃倒富尔茨# NBA30支球队基本已经打完3场比赛了，各队都有出色的发挥，但总有那么几个人是非常突出的！ http://t.cn/Ai1luypf ​,4432736591243885	,2019-10-29-14,2019-10-29,天下篮球快报,6041830417	
273,"#NBA Style##新潮时刻#
😮 冬日黑白灰过于沉闷？彩色穿搭我们已经为大家准备好啦！
🙈 蓝色活力清新，粉色温柔洋气，黄色亮眼时尚，哪个颜色是你的最爱呢？
🔗 来天猫NBA Style旗舰店选购潮流单品，过一个彩色秋冬吧：http://t.cn/Ai1luLoh ​",4432736469033665	,2019-10-29-14,2019-10-29,NBAStyle,5094067625	
274,#NBA十佳球# 今日精彩十佳球火热出炉！霍尔姆斯起飞双手挂筐、英格拉姆单手战斧隔扣2+1、大帝穿裆妙传西蒙斯反手上篮、范弗里特后撤步晃倒富尔茨三分飙中. ..排在首位则是恩比德单臂隔扣科林斯！一起来欣赏今日精彩十佳球！  http://t.cn/Ai1lu24b ​,4432736452217917	,2019-10-29-14,2019-10-29,NBA,1883881851	
275,"金特里：
“我一直都知道英格拉姆是出色的球员，所以我对他的表现并不惊讶。”#nba##新奥尔良鹈鹕# ​",4432736142373443	,2019-10-29-14,2019-10-29,球哥Lonzo_Ball,5742903834	
276,"快船111黄蜂96全场集锦，中午有事更新的晚了[傻眼][傻眼][傻眼]

#洛杉矶快船##NBA新赛季2019# http://t.cn/Ai1lmHU2 ​",4432736125565254	,2019-10-29-14,2019-10-29,快船中文网,2267233611	
277,"赛后塔克与保罗叙旧

#休斯顿火箭# #NBA# #克里斯保罗[超话]# ​",4432736074464858	,2019-10-29-14,2019-10-29,休斯顿火箭动态,6231522929	
278,#勇士赛季首胜# #nba比赛日# 你在幼儿园时，有这位小女孩的双手控球稳吗？[doge]  http://t.cn/Ai1lmOYm ​,4432736061853388	,2019-10-29-14,2019-10-29,篮球主页,6450545360	
279,"#NBA[超话]# 周最佳：老鹰特雷-杨和森林狼唐斯
今日NBA官方公布了第一周东西部周最佳球员，老鹰后卫特雷-杨和森林狼前锋卡尔-安东尼-唐斯当选。

唐斯在本周带领森林狼取得3胜0负的战绩，场均上场33.7分钟，得到32.0分13.3篮板5.0助攻3.00抢断2.00盖帽，投篮命中率为52.5%，三分命中率为51.7%。

杨在 ​",4432735852169118	,2019-10-29-14,2019-10-29,武汉-胡琴芬,1566435243	
280,#NBA赛事回顾# 【@底特律活塞 96-94@印第安纳步行者 】活塞队结束两连败，德拉蒙德18分18篮板，肯纳德14分4助攻，克里斯蒂安-伍德替补出场贡献19分12篮板；步行者遭遇开季三连败，小萨博尼斯21分14篮板，沃伦19分5篮板5抢断，布罗格登15分8篮板11助攻。 http://t.cn/Ai1lmZHH ​,4432735676702513	,2019-10-29-14,2019-10-29,NBA,1883881851	
281,"#NBA东西部周最佳球员# 

北京时间10月29日，NBA公布了上周的东西部最佳球员，老鹰队的特雷-杨和森林狼队的卡尔-安东尼-唐斯分别当选。

特雷-杨上周带领老鹰取得2胜0负，他场均得到38.5分，9次助攻和7个篮板，投篮命中率和三分命中率分别为58.7%和55%。

唐斯本赛季开局的表现非常强势，他带领森林狼 ​",4432735542372916	,2019-10-29-14,2019-10-29,JBO竞博西甲,6514148295	
282,#万圣节#来了，霍华德打扮成了“灭霸“[允悲]#NBA吐槽大会# http://t.cn/Ai1lnYtC ​,4432735369733641	,2019-10-29-14,2019-10-29,湖人情报员,6152305826	
283,NBA常青树马龙大叔“稳定”得有点可怕，一双袜子要穿一年…… #体育与旅行# ​,4432735290121369	,2019-10-29-14,2019-10-29,Andyyyyyyao,3316168873	
284,"虽然但是，nba我救不回来了…跟上海场一样[拜拜]
这么想想上海真是噩梦[允悲][允悲]
运动会不要重蹈覆辙！
💪 ​",4432735244681667	,2019-10-29-14,2019-10-29,没吃的活不了了了了了了,1938404340	
285,五大联赛，欧冠，NBA，网球，斯诺克，在中国都有成千上万的忠实粉丝，如果因为几句淡话就要求大家从此非礼勿视，非礼勿听，非礼勿言，非礼勿动，是不可取的。游泳池中，难免会有人小遗，一般情况下，并不会因此就关闭了事 ? ​,4432735084671540	,2019-10-29-14,2019-10-29,买-球点击评论注-册链接p8,5219639310	
286,"10月28日推荐总结：公推3连红!足球私推首单2场全红(各赢半),后续追加两场挂了,早上补的NBA红～回血。NBA分享两场全红! ​",4432735013559405	,2019-10-29-14,2019-10-29,易鸿说球,5856322119	
287,#新浪看点# 若不是身高限制，NBA可能就有2位篮球之神！http://t.cn/Ai1lnU8J ​,4432735005157106	,2019-10-29-14,2019-10-29,美食小菲,2183817117	
288,不看不听NBA 管你是大咖还是名嘴，只要是跟NBA有关系的全都取消关注！！！！ http://t.cn/Ai1lED47 ​,4432734816498092	,2019-10-29-14,2019-10-29,毛豆他哥们_力挺华为,1281180340	
289,"NBA公布了上周的东西部#最佳球员#，老鹰队的#特雷-杨#和森林狼队的卡尔-安东尼-唐斯分别当选。
特雷-杨上周带领老鹰取得2胜0负，他场均得到38.5分，9次助攻和7个篮板，投篮命中率和三分命中率分别为58.7%和55%。
老鹰战胜活塞的比赛，特雷-杨得到38分7篮板9助攻。之后战胜魔术那场，杨得到39分7篮板9助 ​",4432734640057774	,2019-10-29-14,2019-10-29,,6573508368	
290,"#nba新赛季2019# 开赛第一周的最佳运球和过人混剪,各种技能包！  http://t.cn/Ai1lEp0O ​",4432734551999818	,2019-10-29-14,2019-10-29,小二侃球,2537085055	
291,#新浪看点# 若不是身高限制，NBA可能就有2位篮球之神！http://t.cn/Ai1lnU8J ​,4432735005157106	,2019-10-29-14,2019-10-29,美食小菲,2183817117	
292,不看不听NBA 管你是大咖还是名嘴，只要是跟NBA有关系的全都取消关注！！！！ http://t.cn/Ai1lED47 ​,4432734816498092	,2019-10-29-14,2019-10-29,毛豆他哥们_力挺华为,1281180340	
